title,content,date,source,lang,url,title_translated,content_translated
Startup Beegol recebe aporte de R$ 11 mi para melhorar conexões de Internet,"<p id="""">  A Beegol, startup que trabalha desenvolvendo software para conexões de internet, anuncia nesta quinta-feira, 27, um aporte de R$ 11 milhões para investir em um sistema de coleta e análise de dados sobre a qualidade da internet para usuários no Brasil. A rodada foi liderada pela Indicator Capital, gestora brasileira de venture capital e será complementada em até 18 meses com mais R$ 11 milhões, elevando o valor total para R$ 22 milhões.</p><p id="""">Com o aporte, a startup planeja investir em seu processo de globalização, por entender que existem semelhanças no funcionamento e nos problemas de redes de internet em todo mundo. A empresa também quer apostar em melhorias no software, para oferecer um maior número de dados captados para os clientes.</p><p id=""""><a href=""https://www.terra.com.br/noticias/tecnologia/inovacao/startup-beegol-recebe-aporte-de-r-11-mi-para-melhorar-conexoes-de-internet,19ffee6c54acff2cd9d716ebf8039437ovv9nchc.html"" id="""">Continue lendo</a></p>",2022-1-27,Startups.com.br,pt,"https://www.terra.com.br/noticias/tecnologia/inovacao/startup-beegol-recebe-aporte-de-r-11-mi-para-melhorar-conexoes-de-internet,19ffee6c54acff2cd9d716ebf8039437ovv9nchc.html",Startup Beegol receives investment of R$ 11 million to improve Internet connections,"<p id=""""> Beegol, a startup that works developing software for internet connections, announces this Thursday, 27th, a contribution of R$ 11 million to invest in a system for collecting and analyzing data on the quality of internet for users in Brazil. The round was led by Indicator Capital, a Brazilian venture capital manager and will be supplemented within 18 months with an additional R$11 million, bringing the total amount to R$22 million.</p><p id="""">With the contribution, the startup plans to invest in its globalization process, as it understands that there are similarities in the functioning and problems of internet networks around the world. The company also wants to invest in improvements to the software, to offer a greater number of data captured to customers.</p><p id=""""><a href=""https://www.terra.com.br/ news/technology/inovacao/startup-beegol-recebe-aporte-de-r-11-mi-para-improver-conexoes-de-internet,19ffee6c54acff2cd9d716ebf8039437ovv9nchc.html"" id="""">Continue reading</a></p >"
Alimentando o Monstro Devorador de Dados,"<p id=""""> &nbsp;De repente, tudo mudou e nada será como antigamente. A tecnologia é assim: muito cedo, ainda cedo e, de repente, tarde. O desenvolvimento de infraestruturas tecnológicas leva tempo , mas uma vez instaladas, a tecnologia invade a sociedade de forma inevitável .</p><p id="""">E assim, um dia acordamos e nos deparamos com a discussão sobre os paradoxos do avanço acelerado da inteligência artificial (IA). Todos viramos especialistas no tópico que não pode faltar em um bom repertório de bar. Convenhamos, quem ainda não testou o <em id="""">ChatGPT</em> não sabe o que está perdendo; e dizem as más-línguas que a sua primeira pergunta para o <em id="""">ChatGPT</em> você nunca esquece.</p><p id="""">Como de prática, eu busco trazer uma visão simples sobre uma cadeia de transformações digitais que mudarão nossas vidas. A maioria dessas tecnologias passam despercebidas pelo cidadão comum, que apenas usufrui das interfaces finais. Mas, o fato é que essas tecnologias formam camadas profundas de um sistema tecnológico e também são conhecidas como <em id="""">deep tech</em>.</p><p id="""">Antes de mais nada, permita me apresentar. Prazer, Derek, <em id="""">geek</em> de paixão e cofundador da Indicator Capital de profissão. Talvez você ainda não tenha ouvido falar da Indicator. Tudo bem, afinal, somos apenas um ator coadjuvante do sucesso dos empreendedores nos quais investimos. Mas hoje, já somos a gestora de venture capital líder nacional no investimento <em id="""">early-stage</em> em startups <em id="""">deep tech</em>. E acredite, com nove anos desde a nossa fundação, estamos apenas no começo!</p><p id=""""><a href=""https://startups.com.br/artigo/alimentando-o-monstro-devorador-de-dados/""><strong id="""">Read-&gt;</strong></a></p>",2023-6-6,Startups.com.br,pt,https://media.licdn.com/dms/document/media/D4D1FAQFihrpOb1xKAg/feedshare-document-pdf-analyzed/0/1686166025768?e=1688601600&v=beta&t=26gDDj-r9rSlatVt3XoO-7pMSpf2tXUKrtXpEGB0HeY,Feeding the Data-Eating Monster,"<p id=""""> &nbsp;Suddenly, everything has changed and nothing will be like it used to be. Technology is like this: very early, still early and, suddenly, late. The development of technological infrastructures takes time, but once installed, technology inevitably invades society.</p><p id="""">And so, one day we wake up and are faced with a discussion about the paradoxes of advancement accelerated artificial intelligence (AI). We all become experts on the topic that cannot be missing from a good bar repertoire. Let's face it, anyone who hasn't tried <em id="""">ChatGPT</em> doesn't know what they're missing; and people say that your first question to <em id="""">ChatGPT</em> you never forget.</p><p id="""">As a practice, I try to bring a simple vision about a chain of digital transformations that will change our lives. Most of these technologies go unnoticed by ordinary citizens, who only use the final interfaces. But, the fact is that these technologies form deep layers of a technological system and are also known as <em id="""">deep tech</em>.</p><p id="""">First of all, allow me to introduce myself. Nice to meet you, Derek, <em id="""">geek</em> by passion and co-founder of Indicator Capital by profession. Maybe you haven't heard of Indicator yet. That's okay, after all, we are just a supporting actor in the success of the entrepreneurs in which we invest. But today, we are already the leading national venture capital manager in <em id="""">early-stage</em> investment in <em id="""">deep tech</em> startups. And believe me, with nine years since our founding, we are just at the beginning!</p><p id=""""><a href=""https://startups.com.br/artigo/alimentando-o-monstro- data-eater/""><strong id="""">Read-&gt;</strong></a></p>"
Indicator capta mais R$ 93 milhões para investir em startups de IoT,"<p id="""">  A Indicator Capital, gestora brasileira especializada em Internet das Coisas, levantou mais R$ 93 milhões para o seu fundo Indicator 2 IoT, que agora soma R$ 333 milhões. Mesmo com as incertezas de mercado, o veículo de investimento obteve sucesso em aumentar em quase 40% o valor total captado.</p><p id=""""> </p><p id="""">A estimativa é que o fundo invista em mais 20 empresas nos próximos 3 anos, com 5 aportes previstos para 2023. “Esse anúncio mostra o reconhecimento da marca Indicator e a capacidade de agregar valor em todas as etapas do ciclo de investimento. Conseguimos reunir outros investidores de renome além dos que já estavam conosco”, afirma Thomas Bittar, cofundador da Indicator Capital, em nota. </p><p id=""""> </p><p id="""">Para o cofundador Fabio Iunis de Paula, a gestora tem um universo de possibilidades para investimentos em venture capital e startups. “Estamos aproximando as grandes corporações da transformação digital e, deste fundo, sairão os grandes protagonistas dos setores-chave do Plano Nacional de Internet das Coisas”, pontua.</p><p id=""""> </p><p id="""">(Por: Gabriela Del Carmen)</p><p id=""""> </p><p id=""""><a href=""https://startups.com.br/venture-capital/indicator-capital-capta-mais-r-93-milhoes-para-investir-em-startups-de-iot/"" id="""">Read -&gt;</a></p>",2023-4-25,Startups.com.br,pt,https://startups.com.br/venture-capital/indicator-capital-capta-mais-r-93-milhoes-para-investir-em-startups-de-iot/,Indicator raises over R$93 million to invest in IoT startups,"<p id=""""> Indicator Capital, a Brazilian manager specializing in the Internet of Things, raised another R$93 million for its Indicator 2 IoT fund, which now totals R$333 million. Even with market uncertainties, the investment vehicle was successful in increasing the total amount raised by almost 40%.</p><p id=""""> </p><p id="""">The estimate is that the fund will invest in a further 20 companies over the next 3 years, with 5 contributions planned for 2023. “This announcement shows the recognition of the Indicator brand and the ability to add value at all stages of the investment cycle. We managed to bring together other renowned investors in addition to those who were already with us”, says Thomas Bittar, co-founder of Indicator Capital, in a note. </p><p id=""""> </p><p id="""">For co-founder Fabio Iunis de Paula, the manager has a universe of possibilities for investments in venture capital and startups. “We are bringing large corporations closer to digital transformation and, from this fund, the great protagonists of the key sectors of the National Internet of Things Plan will emerge”, he points out.</p><p id=""""> </p><p id="""">(By: Gabriela Del Carmen)</p><p id=""""> </p><p id=""""><a href=""https://startups.com.br/venture -capital/indicator-capital-capta-mais-r-93-milhoes-para-investir-em-startups-de-iot/"" id="""">Read -&gt;</a></p>"
O que rolou Brasil adentro: InFleet,"<p id="""">InFleet, a logtech de gestão de frotas, conclui rodada de R$10mi liderada pela Indicator Capital.</p><p id=""""><a href=""https://www.techdrop.news/p/google-quer-ser-o-novo-google"" id="""">Read -&gt;</a></p><p id="""">‍</p>",2024-5-27,Tech Drop,pt,https://www.techdrop.news/p/google-quer-ser-o-novo-google,What happened in Brazil: InFleet,"<p id="""">InFleet, the fleet management logtech, completes R$10 million round led by Indicator Capital.</p><p id=""""><a href=""https://www.techdrop .news/p/google-quer-ser-o-novo-google"" id="""">Read -&gt;</a></p><p id="""">‍</p>"
Startups de IoT solucionam velhos e novos problemas brasileiros,"<p id="""">  <strong id=""""><em id="""">O país possui um fundo de venture capital especializado em IoT e conectividade, mas investimento público ainda é importante</em></strong></p><p id="""">A Salvus monitora o oxigênio medicinal com Internet das Coisas (IoT, na sigla em inglês). A Monuv transforma câmeras de segurança em dispositivos inteligentes. Ambas startups brasileiras demonstram como a IoT cria soluções diversas. A expectativa do Ministério das Comunicações é que o país seja uma das grandes potências globais nesse mercado, que está estimado em US$ 414,9 bilhões em 2021. Para atingir essa meta, fomentar a inovação é essencial.</p><p id="""">Desde maio, o país possui um fundo de venture capital especializado em IoT e conectividade, o Indicator 2 IoT FIP, no valor de R$ 240 milhões. Gerido pela Indicator Capital, o veículo é resultado de uma iniciativa conjunta do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) e da Qualcomm Ventures. O fundo fechou a captação com duas vezes o valor projetado inicialmente, o que demonstra o apetite pelas startups do segmento.</p>",2021-9-28,The Shift,pt,https://theshift.info/hot/startups-de-iot-solucionam-velhos-e-novos-problemas-brasileiros/,IoT startups solve old and new Brazilian problems,"<p id=""""> <strong id=""""><em id="""">The country has a venture capital fund specialized in IoT and connectivity, but public investment is still important</em></strong>< /p><p id="""">Salvus monitors medical oxygen with the Internet of Things (IoT). Monuv transforms security cameras into smart devices. Both Brazilian startups demonstrate how IoT creates diverse solutions. The expectation of the Ministry of Communications is that the country will be one of the great global powers in this market, which is estimated at US$414.9 billion in 2021. To achieve this goal, fostering innovation is essential.</p><p id ="""">Since May, the country has had a venture capital fund specialized in IoT and connectivity, Indicator 2 IoT FIP, worth R$240 million. Managed by Indicator Capital, the vehicle is the result of a joint initiative between the National Bank for Economic and Social Development (BNDES) and Qualcomm Ventures. The fund closed the fundraising with twice the initial projected value, which demonstrates the appetite for startups in the segment.</p>"
Deep tech brasileira para dar energia à indústria 4.0,"<p id="""">  Um total de 27 bilhões. Esse é o número de dispositivos de Internet das Coisas que devem estar conectados até 2025. Todos esses aparelhos demandam uma fonte de energia. Uma opção é o uso de baterias. A startup brasileira IBBX propõe uma solução alternativa: a captura de energia perdida no ar. A tecnologia criada pela deep tech nacional consegue reciclar a energia proveniente de ondas eletromagnéticas para carregar sensores e equipamentos. Tudo sem fio. Com um encaixe perfeito com as demandas do segmento IoT, a grande aposta é aplicar os produtos para alavancar a indústria 4.0.</p><p id="""">A solução da startup se baseia na tecnologia de Energy Harvesting, que foca nos sinais eletromagnéticos de baixa frequência. O processo captura e armazena energia derivada de fontes externas para utilizá-la para outros fins. A sacada surgiu da vontade de Luís Fernando Destro, cofundador e CEO da IBBX, de solucionar as perdas de energia das máquinas. A resposta foi a reciclagem energética. “Eu trabalhava em uma empresa do ramo de construção industrial. Os instaladores de equipamentos de automação sempre falavam que os painéis elétricos estavam com interferência. Essa interferência vinha dos motores. Analisei o problema e vi que existia uma quantidade absurda de energia perdida em um motor industrial. São perdidos megawatts de energia em ondas eletromagnéticas. Então, comecei a estudar como capturar essas ondas”, explica o CEO.</p><p id="""">A solução pode ser aplicada a diversos produtos, como o carregamento de celulares e câmeras de vigilância. Foram realizados alguns protótipos. Já são mais de 10 patentes depositadas. A IBBX encontrou uma oportunidade de gerar receita no segmento de IoT, especialmente o industrial. O mercado de Internet das Coisas deve saltar dos US$ 478.36 bilhões de 2022 para US$ 2.465.26 bilhões, em 2029. Os dados são da Fortune Business Insights. O setor tem dois gargalos: energia e conectividade. A solução da IBBX consegue resolver ambos. Por isso, os fundadores optaram por começar a atuar com um foco na indústria 4.0 – para a startup, o conceito não se limita à manufatura. Agricultura inteligente e cidades inteligentes são alguns dos outros segmentos atendidos pela deep tech.</p>",2022-9-13,The Shift,pt,https://theshift.info/hot/deep-tech-brasileira-para-dar-energia-a-industria-4-0/,Brazilian deep tech to power industry 4.0,"<p id=""""> A total of 27 billion. This is the number of Internet of Things devices that must be connected by 2025. All of these devices require a power source. One option is to use batteries. Brazilian startup IBBX proposes an alternative solution: capturing energy lost in the air. The technology created by national deep tech can recycle energy from electromagnetic waves to charge sensors and equipment. All wireless. With a perfect fit with the demands of the IoT segment, the big bet is to apply the products to leverage industry 4.0.</p><p id="""">The startup's solution is based on Energy Harvesting technology, which focuses on low frequency electromagnetic signals. The process captures and stores energy derived from external sources to use it for other purposes. The idea arose from the desire of Luís Fernando Destro, co-founder and CEO of IBBX, to solve the energy losses of the machines. The answer was energy recycling. “I worked at an industrial construction company. Automation equipment installers always said that the electrical panels were experiencing interference. This interference came from the engines. I analyzed the problem and saw that there was an absurd amount of energy lost in an industrial engine. Megawatts of energy are lost in electromagnetic waves. So, I started studying how to capture these waves”, explains the CEO.</p><p id="""">The solution can be applied to various products, such as charging cell phones and surveillance cameras. Some prototypes were made. More than 10 patents have already been filed. IBBX found an opportunity to generate revenue in the IoT segment, especially the industrial one. The Internet of Things market is expected to jump from US$478.36 billion in 2022 to US$2,465.26 billion in 2029. The data is from Fortune Business Insights. The sector has two bottlenecks: energy and connectivity. The IBBX solution can solve both. Therefore, the founders chose to start operating with a focus on industry 4.0 – for the startup, the concept is not limited to manufacturing. Smart agriculture and smart cities are some of the other segments served by deep tech.</p>"
Indicator Capital investe US$ 3 milhões na IBBX para dar fim ao descarte de baterias no meio ambiente,"<p id="""">  Em breve a baixa autonomia das baterias e seu prejuízo ao meio ambiente deixarão de ser obstáculos para a escalabilidade da Internet das Coisas. A Indicator Capital, gestora do maior fundo especializado em IoT da América Latina, membro do sistema B e que tem a preocupação ambiental no centro de sua tese, acaba de anunciar o 7º aporte realizado por meio do Fundo Indicator 2 IoT.</p><p id="""">O investimento de US$ 3 milhões é na IBBX, startup brasileira que desenvolveu uma tecnologia disruptiva, capaz de literalmente capturar a 'energia perdida no ar' no formato de sinais eletromagnéticos de baixa frequência. Dessa forma, é possível conectar, utilizar e esquecer um sensor conectado, conceito inovador chamado de Plug, Play and Forget.</p>",2022-6-10,Ti Inside,pt,https://tiinside.com.br/09/06/2022/indicator-capital-investe-us-3-milhoes-na-ibbx-para-dar-fim-ao-descarte-de-baterias-no-meio-ambiente/,Indicator Capital invests US$3 million in IBBX to end the disposal of batteries in the environment,"<p id=""""> Soon the low autonomy of batteries and their harm to the environment will no longer be obstacles to the scalability of the Internet of Things. Indicator Capital, manager of the largest fund specialized in IoT in Latin America, member of the B system and which has environmental concerns at the center of its thesis, has just announced the 7th contribution made through the Indicator 2 IoT Fund.</p> <p id="""">The investment of US$ 3 million is in IBBX, a Brazilian startup that developed a disruptive technology, capable of literally capturing 'energy lost in the air' in the form of low-frequency electromagnetic signals. This way, it is possible to connect, use and forget a connected sensor, an innovative concept called Plug, Play and Forget.</p>"
Fundo Indicator 2 IoT completa primeiro ano com mais de R$ 70 milhões investidos em startups,"<p id="""">  Lançado em maio de 2021, o Fundo Indicator 2 IoT, criado pelo BNDES e Qualcomm Ventures e gerido pela Indicator Capital, completou seu primeiro ano com sete investimentos e mais de R$ 70 milhões investidos em startups focadas em Internet das Coisas e Conectividade para diversos setores de mercado. Até o momento, Monuv, CTA Smart, InfoPrice, Beegol, Rúmina, SYOS e IBBX se beneficiaram com os aportes.</p><p id="""">De portas abertas para os empreendedores, a Indicator Capital ressalta que todos os interessados estão convidados a participar de seu processo de investimentos. O fundo, com valor captado de R$ 240 milhões, é focado em investimentos early-stage e o primeiro especializado em Internet das Coisas e Conectividade na América Latina.</p>",2022-8-4,Ti Inside,pt,https://tiinside.com.br/04/08/2022/fundo-indicator-2-iot-completa-primeiro-ano-com-mais-de-r-70-milhoes-investidos-em-startups/,Indicator 2 IoT Fund completes first year with more than R$70 million invested in startups,"<p id=""""> Launched in May 2021, the Indicator 2 IoT Fund, created by BNDES and Qualcomm Ventures and managed by Indicator Capital, completed its first year with seven investments and more than R$70 million invested in startups focused on Internet of Things and Connectivity for various market sectors. So far, Monuv, CTA Smart, InfoPrice, Beegol, Rúmina, SYOS and IBBX have benefited from the contributions.</p><p id="""">With open doors for entrepreneurs, Indicator Capital emphasizes that all interested parties are invited to participate in its investment process. The fund, with a raised amount of R$240 million, is focused on early-stage investments and the first specialized in Internet of Things and Connectivity in Latin America.</p>"
"Indicator Capital, BNDES e Qualcomm lançam fundo de R$ 240 milhões para Internet das Coisas","<p id="""">  Fundo vai contemplar startups em setores estratégicos para o país como agricultura, saúde, indústria 4.0, cidades inteligentes e mobilidade.</p><p id=""""><a href=""https://indicator.capital/2021/05/13/indicator2iot/valor"" target=""_blank"" id="""">Leia mais</a></p>",2021-5-13,Valor,pt,https://indicator.capital/2021/05/13/indicator2iot/valor,"Indicator Capital, BNDES and Qualcomm launch R$240 million fund for the Internet of Things","<p id=""""> Fund will include startups in strategic sectors for the country such as agriculture, health, industry 4.0, smart cities and mobility.</p><p id=""""><a href=""https:// indicator.capital/2021/05/13/indicator2iot/valor"" target=""_blank"" id="""">Read more</a></p>"
Investidor aposta em startup que resolve a ‘dor do cliente’,"<p id="""">  Startups que oferecem soluções baseadas em inteligência artificial (IA) ganham cada vez mais atenção do mercado investidor. Estudo da plataforma de inovação aberta Distrito e da KPMG mostra que, desde 2012, o setor acumulou US$ 839 milhões em 274 rodadas de investimento. Somente em 2020 foram captados US$ 265 milhões, por meio de 44 aportes, o equivalente a 31,5% do total arrecadado nos últimos oito anos. Até então, 2019 era o ano com o melhor resultado: 51 operações e US$ 243 milhões para o segmento que reúne 702 empresas no país.</p><p id="""">“O desenvolvimento de tecnologias relacionadas à IA exige investimentos robustos e tempo de maturação”, analisa Gustavo Gierun, CEO da Distrito. “Agora, os investidores passaram a valorizar as companhias capazes de gerar resultados com mais velocidade, evitando a necessidade de captar novos recursos.” </p><p id="""">Na avaliação de Marcel Malczewski, CEO e sócio-fundador da gestora brasileira de venture capital TM3 Capital, para despertar o interesse dos investidores, as startups devem garantir que a solução desenvolvida resolva alguma “dor” do cliente. “Soluções com receitas recorrentes e grandes mercados alvo são as que mais atraem a nossa atenção”, diz. Com mais de R$ 500 milhões sob gestão, a TM3 Capital, criada em 2011, já investiu em 41 startups. Do total, 22% são da área de IA. “Temos cerca de R$ 200 milhões para aplicar no setor, até o primeiro trimestre de 2027”, afirma. Nos próximos dois anos, o plano, segundo o executivo, é apoiar até cinco empresas, em quatro nichos: logística, varejo, saúde e agronegócio.</p><p id="""">Os maiores cheques da TM3 Capital em empresas de IA foram para a InfoPrice, de inteligência de preços no varejo, com R$ 14 milhões, em 2018; e a Docket, de gestão de documentos, que recebeu R$ 16 milhões este ano.</p><p id="""">Na gestora Indicator Capital, um dos movimentos mais recentes na indústria de IA aconteceu no final de 2021, com a injeção de R$ 11 milhões na Beegol. A plataforma baseada em machine learning (aprendizado de máquina) utiliza a tecnologia para monitorar a experiência de clientes com os serviços das operadoras de telecom, como banda larga e redes sem fio.</p><p id="""">“Avaliamos o potencial de crescimento financeiro sustentável e o impacto socioambiental das startups para nos certificar que elas se transformarão em companhias grandes e responsáveis”, afirma Derek Bittar, cofundador da Indicator Capital. A gestora investiu em 22 startups desde 2016, sendo a maioria (72,3%) ou 16 delas da área de IA. Até 2024, a expectativa é regar o caixa de até dez companhias do setor, principalmente aquelas com soluções para cidades inteligentes, saúde, agronegócio e indústria 4.0. “Como em qualquer negócio, o produto precisa vender e a startup deve rentabilizar.”</p><p id="""">É o que está fazendo Paulo Lerner, CEO da carioca Syos, plataforma de gestão de refrigeradores que usa IA e internet das coisas (IoT) para garantir a temperatura certa nos equipamentos e minimizar perdas. A companhia fundada em 2019 faturou R$ 8 milhões em 2021 e planeja chegar aos R$ 15 milhões de faturamento, até o final do ano. A carteira de clientes passou de 15 empresas, em novembro de 2021, para as atuais 50.</p><p id="""">Em abril de 2022, a startup recebeu R$ 12 milhões da Indicator Capital. O aporte segue para contratar equipes comerciais, bancar marketing e divulgação, diz Lerner, que atende grupos como Coca-Cola, Metalfrio e os supermercados Zona Sul. No início de 2023, a ideia é captar mais R$ 12 milhões, diz o empreendedor, que planeja expandir operações na indústria farmacêutica, adepta da refrigeração para medicamentos sensíveis.</p><p id="""">Outras startups do setor, recém-investidas, também escalam o número de contratos. A Looqbox, que emprega IA na consulta de grandes volumes de dados, recebeu este ano um tíquete de R$ 15 milhões em rodada liderada pela DGF Investimentos. Em 12 meses, ganhou dez clientes e agora são 34, como Via Varejo e Magalu. “Temos presença no varejo e começamos a expandir nas verticais de finanças e saúde”, diz o CEO Rodrigo Murta.</p><p id="""">Na unico, somente na área de verificação de identidade por meio de reconhecimento facial, a quantidade de clientes subiu 32%, de 184, em novembro de 2021, para 243. Considerada um unicórnio (startup avaliada em mais de US$ 1 bilhão) desde o ano passado, a empresa que atende Pernambucanas e C6 Bank quer ampliar o portfólio. “Investimos R$ 1 milhão em uma parceria com a Universidade Federal do Paraná (UFPR) para um trabalho com foco na autenticação de identidade que analisa apenas a região dos olhos”, diz o CEO da unico, Diego Martins.</p><p id="""">Por: Jacilio Saraiva (Valor Econômico)</p><p id=""""><a href=""https://valor.globo.com/publicacoes/suplementos/noticia/2022/11/28/investidor-aposta-em-startup-que-resolve-a-dor-do-cliente.ghtml"" id="""">Read -&gt;</a></p>",2022-11-29,Valor,pt,https://valor.globo.com/publicacoes/suplementos/noticia/2022/11/28/investidor-aposta-em-startup-que-resolve-a-dor-do-cliente.ghtml,Investor bets on startup that solves ‘customer pain’,"<p id=""""> Startups that offer solutions based on artificial intelligence (AI) are gaining more and more attention from the investor market. A study by the open innovation platform Distrito and KPMG shows that, since 2012, the sector has accumulated US$839 million in 274 investment rounds. In 2020 alone, US$265 million were raised, through 44 contributions, equivalent to 31.5% of the total raised in the last eight years. Until then, 2019 was the year with the best result: 51 operations and US$243 million for the segment that brings together 702 companies in the country.</p><p id="""">“The development of technologies related to AI requires investment robust and maturation time”, analyzes Gustavo Gierun, CEO of Distrito. “Now, investors have started to value companies capable of generating results more quickly, avoiding the need to raise new funds.” </p><p id="""">In the assessment of Marcel Malczewski, CEO and founding partner of the Brazilian venture capital manager TM3 Capital, to arouse the interest of investors, startups must ensure that the solution developed solves some “pain” ” from the customer. “Solutions with recurring revenue and large target markets are those that most attract our attention”, he says. With more than R$500 million under management, TM3 Capital, created in 2011, has already invested in 41 startups. Of the total, 22% are from the AI ​​area. “We have around R$200 million to invest in the sector, until the first quarter of 2027”, he states. Over the next two years, the plan, according to the executive, is to support up to five companies, in four niches: logistics, retail, health and agribusiness.</p><p id="""">TM3 Capital's biggest checks in companies AI went to InfoPrice, a retail price intelligence company, with R$14 million in 2018; and Docket, for document management, which received R$16 million this year.</p><p id="""">At Indicator Capital, one of the most recent movements in the AI ​​industry took place at the end of 2021, with the injection of R$11 million into Beegol. The machine learning-based platform uses technology to monitor customer experience with telecom operators' services, such as broadband and wireless networks.</p><p id="""">“We evaluate the potential for sustainable financial growth and the socio-environmental impact of startups to ensure that they will transform into large and responsible companies”, says Derek Bittar, co-founder of Indicator Capital. The manager has invested in 22 startups since 2016, the majority (72.3%) or 16 of which are in the AI ​​area. By 2024, the expectation is to fund up to ten companies in the sector, mainly those with solutions for smart cities, health, agribusiness and industry 4.0. “As in any business, the product needs to sell and the startup must make money.”</p><p id="""">That's what Paulo Lerner, CEO of Rio's Syos, a refrigerator management platform that uses AI and internet of things (IoT) to guarantee the right temperature in equipment and minimize losses. The company founded in 2019 had revenues of R$8 million in 2021 and plans to reach R$15 million in revenue by the end of the year. The client portfolio increased from 15 companies, in November 2021, to the current 50.</p><p id="""">In April 2022, the startup received R$12 million from Indicator Capital. The investment will be used to hire commercial teams, finance marketing and publicity, says Lerner, who serves groups such as Coca-Cola, Metalfrio and Zona Sul supermarkets. At the beginning of 2023, the idea is to raise another R$12 million, says the entrepreneur, which plans to expand operations in the pharmaceutical industry, which is adept at refrigerating sensitive medicines.</p><p id="""">Other startups in the sector, recently invested, are also increasing the number of contracts. Looqbox, which uses AI to query large volumes of data, received a R$15 million ticket this year in a round led by DGF Investimentos. In 12 months, it gained ten clients and now there are 34, such as Via Varejo and Magalu. “We have a presence in retail and have started to expand in the finance and health verticals”, says CEO Rodrigo Murta.</p><p id="""">At unico, only in the area of ​​identity verification through facial recognition, the number of customers rose 32%, from 184, in November 2021, to 243. Considered a unicorn (startup valued at more than US$1 billion) since last year, the company that serves Pernambucanas and C6 Bank wants to expand its portfolio . “We invested R$1 million in a partnership with the Federal University of Paraná (UFPR) for work focused on identity authentication that only analyzes the eye region”, says unico’s CEO, Diego Martins.</p>< p id="""">By: Jacilio Saraiva (Valor Econômico)</p><p id=""""><a href=""https://valor.globo.com/publicacoes/suplementos/noticia/2022/11/ 28/investidor-aposta-em-startup-que-resolve-a-dor-do-cliente.ghtml"" id="""">Read -&gt;</a></p>"
Rúmina atrai novos investidores,"<p id="""">  Quando os sócios Marcelo Lima e Pedro Peixoto decidiram reunir as investidas da 10b — gestora da SK Tarpon — em uma só companhia de tecnologia para pecuária, a dupla já sabia das vantagens que uma plataforma ‘one stop shop’ poderia oferecer aos clientes e, claro, a investidores potenciais.</p><p id="""">Menos de seis meses após o lançamento da Rúmina, ecossistema montado a partir de R$ 30 milhões em investimentos da 10b nos últimos anos, a startup acaba de fechar uma rodada série A de R$ 25 milhões, trazendo investidores externos para a era da pecuária com inteligência artificial e internet da coisas (IoT).</p><p id="""">De partida, a Rúmina nasceu com uma base de dados que reúne informações de 7 mil fazendas, um rebanho leiteiro de 1,3 milhão de vacas, o que permitiu a criação da Rúmi, uma inteligência artificial que consegue estimar as chances de cura de um animal com mastite, por exemplo, e o risco para concessão de crédito a pecuaristas. A junção de soluções pavimentou a chegada dos investidores que lideram a rodada.</p>",2022-4-26,Valor,pt,https://valor.globo.com/agronegocios/noticia/2022/04/26/pipeline-rumina-atrai-novos-investidores.ghtml,Rúmina attracts new investors,"<p id=""""> When partners Marcelo Lima and Pedro Peixoto decided to bring together the investments of 10b — manager of SK Tarpon — into a single livestock technology company, the duo already knew the advantages of a 'one stop shop' platform could offer to customers and, of course, to potential investors.</p><p id="""">Less than six months after the launch of Rúmina, an ecosystem created from R$ 30 million in investments from 10b in recent years, the startup has just closed a series A round of R$25 million, bringing external investors into the era of livestock farming with artificial intelligence and the internet of things (IoT).</p><p id="""">Starting off, Rúmina was born with a database that brings together information from 7 thousand farms, a dairy herd of 1.3 million cows, which allowed the creation of Rúmi, an artificial intelligence that can estimate the chances of curing an animal with mastitis, for example, and the risk of granting credit to livestock farmers. The combination of solutions paved the way for the arrival of the investors who led the round.</p>"
